stdfare,advfare,express,reffare,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
$161.00,N/A,no,$180.00,"Chicago, IL",,2015-10-24,21:03:21.069000,10:00 AM,$81.00,2015-10-31,2,"New York, NY",19:55:00,04:55 AM
$149.50,N/A,no,$166.50,"Chicago, IL",,2015-10-24,21:03:23.340000,05:15 PM,$63.50,2015-10-31,1,"New York, NY",18:15:00,10:30 AM
$149.50,N/A,yes,$166.50,"Chicago, IL",,2015-10-24,21:03:25.613000,10:15 PM,$58.00,2015-10-31,0,"New York, NY",17:15:00,02:30 PM
$149.50,N/A,no,$166.50,"Chicago, IL",,2015-10-24,21:03:26.504000,11:00 PM,$63.50,2015-10-31,1,"New York, NY",21:45:00,07:45 PM
$119.00,N/A,no,$133.00,"New York, NY",,2015-10-24,21:04:01.037000,06:15 AM,$119.00,2015-10-31,1,"Chicago, IL",21:05:00,04:20 AM
$167.00,N/A,no,$186.00,"New York, NY",,2015-10-24,21:04:03.309000,08:05 AM,$79.50,2015-10-31,2,"Chicago, IL",21:10:00,06:15 AM
$98.00,N/A,no,$110.00,"New York, NY",,2015-10-24,21:04:05.699000,12:01 PM,$74.00,2015-10-31,1,"Chicago, IL",18:39:00,07:40 AM
$92.00,N/A,yes,$104.00,"New York, NY",,2015-10-24,21:04:07.611000,05:05 PM,$68.00,2015-10-31,0,"Chicago, IL",17:40:00,11:45 AM
$155.00,N/A,yes,$174.00,"New York, NY",,2015-10-24,21:04:08.522000,10:45 PM,$72.50,2015-10-31,1,"Chicago, IL",20:50:00,08:35 PM
$155.00,N/A,no,$174.00,"New York, NY",,2015-10-24,21:04:09.640000,11:35 PM,$78.50,2015-10-31,2,"Chicago, IL",23:20:00,11:55 PM
$167.00,$60.00,no,$186.00,"New York, NY",,2015-10-24,21:06:08.877000,12:01 AM,$60.00,2015-10-31,2,"Atlanta, GA",23:09:00,11:10 PM
$139.00,$60.00,no,$156.00,"New York, NY",,2015-10-24,21:06:11.562000,08:25 AM,$60.00,2015-10-31,2,"Atlanta, GA",21:55:00,06:20 AM
$167.00,$60.00,no,$186.00,"New York, NY",,2015-10-24,21:06:13.415000,09:10 AM,$60.00,2015-10-31,1,"Atlanta, GA",22:50:00,08:00 AM
$160.00,$60.00,yes,$179.00,"New York, NY",,2015-10-24,21:06:16.177000,02:05 PM,$60.00,2015-10-31,0,"Atlanta, GA",19:25:00,09:30 AM
$153.00,$60.00,no,$172.00,"New York, NY",,2015-10-24,21:06:16.955000,04:30 PM,$60.00,2015-10-31,1,"Atlanta, GA",22:50:00,03:20 PM
$153.00,$60.00,yes,$172.00,"New York, NY",,2015-10-24,21:06:19.546000,10:30 PM,$60.00,2015-10-31,0,"Atlanta, GA",18:20:00,04:50 PM
$170.50,$137.00,no,$191.50,"Chicago, IL",,2015-10-24,21:06:59.755000,08:50 AM,$106.50,2015-10-31,2,"New Orleans, LA",20:40:00,05:30 AM
$80.00,N/A,no,$90.00,"Pittsburgh, PA",,2015-10-24,21:08:23.220000,06:15 AM,$80.00,2015-10-31,1,"Chicago, IL",12:00:00,07:15 PM
$96.00,N/A,no,$108.00,"Pittsburgh, PA",,2015-10-24,21:08:25.824000,08:05 AM,$80.00,2015-10-31,0,"Chicago, IL",12:45:00,09:50 PM
$92.00,N/A,no,$104.00,"Pittsburgh, PA",,2015-10-24,21:08:27.788000,12:01 PM,$80.00,2015-10-31,0,"Chicago, IL",11:39:00,12:40 AM
N/A,N/A,no,N/A,"Pittsburgh, PA",,2015-10-24,21:08:30.428000,05:05 PM,$76.00,2015-10-31,1,"Chicago, IL",10:35:00,04:40 AM
$88.00,N/A,yes,$99.00,"Pittsburgh, PA",,2015-10-24,21:08:32.473000,10:45 PM,$76.00,2015-10-31,0,"Chicago, IL",09:50:00,09:35 AM
$203.00,$137.00,no,N/A,"Chicago, IL",,2015-10-24,21:09:22.732000,12:25 AM,$137.00,2015-10-31,1,"Albany, NY",20:20:00,07:45 PM
$194.50,$137.00,no,N/A,"Chicago, IL",,2015-10-24,21:09:24.506000,11:35 AM,$137.00,2015-10-31,3,"Albany, NY",18:20:00,04:55 AM
$186.00,$137.00,no,N/A,"Chicago, IL",,2015-10-24,21:09:26.639000,04:30 PM,$137.00,2015-10-31,1,"Albany, NY",23:00:00,02:30 PM
$186.00,$137.00,no,N/A,"Chicago, IL",,2015-10-24,21:09:28.222000,04:35 PM,$137.00,2015-10-31,1,"Albany, NY",18:55:00,10:30 AM
$96.00,N/A,no,$108.00,"Chicago, IL",,2015-10-24,21:10:52.525000,12:30 AM,$84.00,2015-10-31,0,"Pittsburgh, PA",11:00:00,10:30 AM
$96.00,N/A,yes,$108.00,"Chicago, IL",,2015-10-24,21:10:54.751000,03:30 AM,$92.00,2015-10-31,1,"Pittsburgh, PA",12:00:00,02:30 PM
$96.00,N/A,no,$108.00,"Chicago, IL",,2015-10-24,21:10:55.836000,03:40 AM,$92.00,2015-10-31,1,"Pittsburgh, PA",14:35:00,05:15 PM
$96.00,N/A,no,$108.00,"Chicago, IL",,2015-10-24,21:10:58.107000,07:45 AM,$84.00,2015-10-31,0,"Pittsburgh, PA",13:00:00,07:45 PM
$92.00,N/A,no,$104.00,"Chicago, IL",,2015-10-24,21:11:00.254000,12:55 PM,$80.00,2015-10-31,1,"Pittsburgh, PA",12:30:00,12:25 AM
$88.00,N/A,no,$99.00,"Chicago, IL",,2015-10-24,21:11:02.743000,07:45 PM,$76.00,2015-10-31,1,"Pittsburgh, PA",10:10:00,04:55 AM
$134.00,$116.00,no,$151.00,"Chicago, IL",,2015-10-24,21:11:55.202000,01:30 AM,$116.00,2015-10-31,1,"Kansas City, MO",14:05:00,03:35 PM
$134.00,$116.00,no,$151.00,"Chicago, IL",,2015-10-24,21:11:57.230000,08:00 AM,$116.00,2015-10-31,1,"Kansas City, MO",14:10:00,10:10 PM
$89.00,N/A,no,$100.00,"Chicago, IL",,2015-10-24,21:11:59.238000,08:25 AM,$38.00,2015-10-31,2,"Kansas City, MO",11:30:00,07:55 PM
$85.50,N/A,no,$96.50,"Chicago, IL",,2015-10-24,21:12:01.281000,01:10 PM,$34.50,2015-10-31,1,"Kansas City, MO",12:25:00,01:35 AM
$134.00,$116.00,no,$151.00,"Chicago, IL",,2015-10-24,21:12:03.303000,07:45 PM,$116.00,2015-10-31,1,"Kansas City, MO",10:00:00,05:45 AM
$81.50,N/A,no,$92.50,"Chicago, IL",,2015-10-24,21:12:05.172000,10:25 PM,$38.00,2015-10-31,1,"Kansas City, MO",11:45:00,10:10 AM
$90.00,$67.00,no,$101.00,"New Orleans, LA",,2015-10-24,21:13:17.599000,09:30 AM,$64.00,2015-10-31,1,"Memphis, TN",11:00:00,08:30 PM
$90.00,$67.00,no,$101.00,"Memphis, TN",,2015-10-24,21:15:17.414000,08:50 AM,$56.50,2015-10-31,1,"New Orleans, LA",10:10:00,07:00 PM
$86.50,$67.00,no,$97.50,"Memphis, TN",,2015-10-24,21:15:19.231000,10:15 AM,$45.00,2015-10-31,1,"New Orleans, LA",11:30:00,09:45 PM
$86.50,N/A,no,$97.50,"Chicago, IL",,2015-10-24,21:15:37.467000,06:00 AM,$45.50,2015-10-31,0,"Memphis, TN",09:55:00,03:55 PM
$86.50,N/A,yes,$97.50,"Chicago, IL",,2015-10-24,21:15:39.578000,09:45 AM,$48.00,2015-10-31,0,"Memphis, TN",10:10:00,07:55 PM
$79.50,N/A,no,$89.50,"Chicago, IL",,2015-10-24,21:15:40.780000,08:00 PM,$48.00,2015-10-31,0,"Memphis, TN",09:30:00,05:30 AM
$79.50,N/A,no,$89.50,"Chicago, IL",,2015-10-24,21:15:43.012000,11:30 PM,$48.00,2015-10-31,0,"Memphis, TN",11:00:00,10:30 AM
$61.50,N/A,no,$70.50,"St Paul, MN",,2015-10-24,21:16:31.946000,06:15 AM,$27.50,2015-10-31,0,"Chicago, IL",09:35:00,03:50 PM
$61.50,N/A,no,$70.50,"St Paul, MN",,2015-10-24,21:16:34.306000,09:15 AM,$25.00,2015-10-31,1,"Chicago, IL",09:05:00,06:20 PM
$59.00,N/A,yes,$67.00,"St Paul, MN",,2015-10-24,21:16:38.306000,12:01 PM,$25.00,2015-10-31,0,"Chicago, IL",07:39:00,07:40 PM
$56.50,N/A,no,$64.50,"St Paul, MN",,2015-10-24,21:16:40.338000,09:55 PM,$25.00,2015-10-31,0,"Chicago, IL",08:05:00,06:00 AM
$136.00,N/A,no,$153.00,"San Francisco, CA",,2015-10-24,21:22:57.508000,01:00 PM,$84.00,2015-10-31,1,"Seattle, WA",21:05:00,10:05 AM
$130.00,N/A,yes,$145.00,"San Francisco, CA",,2015-10-24,21:22:59.888000,06:30 PM,$90.00,2015-10-31,1,"Seattle, WA",22:00:00,04:30 PM
$100.00,N/A,no,$112.00,"Buffalo, NY",,2015-10-24,21:24:09.745000,08:05 AM,$75.50,2015-10-31,1,"Chicago, IL",13:15:00,10:20 PM
$95.50,N/A,no,$107.50,"Buffalo, NY",,2015-10-24,21:24:12.246000,12:01 PM,$67.50,2015-10-31,1,"Chicago, IL",13:04:00,02:05 AM
$64.00,N/A,no,$73.00,"Buffalo, NY",,2015-10-24,21:24:14.297000,05:05 PM,$63.00,2015-10-31,1,"Chicago, IL",14:30:00,08:35 AM
$91.50,N/A,no,$103.50,"Buffalo, NY",,2015-10-24,21:24:16.811000,05:40 PM,$71.50,2015-10-31,1,"Chicago, IL",17:19:00,11:59 AM
$91.50,N/A,yes,$103.50,"Buffalo, NY",,2015-10-24,21:24:19.317000,10:45 PM,$63.00,2015-10-31,1,"Chicago, IL",12:40:00,12:25 PM
$91.50,N/A,no,$103.50,"Buffalo, NY",,2015-10-24,21:24:20.121000,11:35 PM,$63.00,2015-10-31,1,"Chicago, IL",20:15:00,08:50 PM
$124.50,N/A,no,$139.50,"Jackson, MS",,2015-10-24,21:25:42.120000,04:10 PM,$73.00,2015-10-31,1,"Chicago, IL",19:10:00,11:20 AM
$124.50,N/A,no,$139.50,"Jackson, MS",,2015-10-24,21:25:43.847000,09:00 PM,$73.00,2015-10-31,1,"Chicago, IL",15:10:00,12:10 PM
$130.00,N/A,no,$145.00,"Chicago, IL",,2015-10-24,21:26:23.674000,02:55 PM,$79.00,2015-10-31,1,"Jackson, MS",14:35:00,05:30 AM
$140.50,N/A,no,$157.50,"Sacramento, CA",,2015-10-24,21:26:42.826000,07:30 AM,$123.00,2015-10-31,0,"Seattle, WA",18:40:00,02:10 AM
$135.00,N/A,no,$152.00,"Sacramento, CA",,2015-10-24,21:26:45.057000,01:00 PM,$117.00,2015-10-31,0,"Seattle, WA",17:30:00,06:30 AM
$129.00,N/A,yes,$144.00,"Sacramento, CA",,2015-10-24,21:26:47.288000,06:30 PM,$123.00,2015-10-31,0,"Seattle, WA",19:05:00,01:35 PM
$61.50,N/A,yes,$70.50,"Chicago, IL",,2015-10-24,21:27:07.360000,07:10 AM,$25.00,2015-10-31,0,"St Paul, MN",08:05:00,03:15 PM
$59.00,N/A,yes,$67.00,"Chicago, IL",,2015-10-24,21:27:08.424000,12:01 PM,$25.00,2015-10-31,0,"St Paul, MN",07:44:00,07:45 PM
$59.00,N/A,no,$67.00,"Chicago, IL",,2015-10-24,21:27:09.257000,12:45 PM,$25.00,2015-10-31,0,"St Paul, MN",09:15:00,10:00 PM
$56.50,N/A,no,$64.50,"Chicago, IL",,2015-10-24,21:27:11.864000,07:30 PM,$25.00,2015-10-31,1,"St Paul, MN",10:10:00,05:40 AM
$138.00,$54.00,no,$155.00,"Washington, DC",,2015-10-24,21:27:50.181000,12:01 AM,$54.00,2015-10-31,1,"Atlanta, GA",17:29:00,05:30 PM
$115.00,$54.00,no,$129.00,"Washington, DC",,2015-10-24,21:27:53.158000,08:25 AM,$54.00,2015-10-31,2,"Atlanta, GA",17:20:00,01:45 AM
$138.00,$54.00,no,$155.00,"Washington, DC",,2015-10-24,21:27:55.462000,09:10 AM,$54.00,2015-10-31,1,"Atlanta, GA",18:25:00,03:35 AM
$132.50,$54.00,no,$149.50,"Washington, DC",,2015-10-24,21:27:58.060000,02:05 PM,$54.00,2015-10-31,1,"Atlanta, GA",16:15:00,06:20 AM
$126.50,$54.00,no,$141.50,"Washington, DC",,2015-10-24,21:28:00.334000,04:30 PM,$52.00,2015-10-31,1,"Atlanta, GA",17:35:00,10:05 AM
$126.50,$54.00,yes,$141.50,"Washington, DC",,2015-10-24,21:28:03.062000,10:30 PM,$52.00,2015-10-31,1,"Atlanta, GA",13:10:00,11:40 AM
$71.00,N/A,no,$81.00,"Oakland, CA",,2015-10-24,21:28:28.227000,01:45 AM,$44.00,2015-10-31,0,"Los Angeles, CA",08:55:00,10:40 AM
$71.00,N/A,no,$81.00,"Oakland, CA",,2015-10-24,21:28:30.986000,02:00 AM,$35.00,2015-10-31,1,"Los Angeles, CA",10:35:00,12:35 PM
$71.00,N/A,no,$81.00,"Oakland, CA",,2015-10-24,21:28:33.829000,05:45 AM,$38.00,2015-10-31,0,"Los Angeles, CA",09:15:00,03:00 PM
$71.00,N/A,no,$81.00,"Oakland, CA",,2015-10-24,21:28:36.376000,06:10 AM,$35.00,2015-10-31,0,"Los Angeles, CA",11:10:00,05:20 PM
$71.00,N/A,yes,$81.00,"Oakland, CA",,2015-10-24,21:28:38.955000,07:15 AM,$38.00,2015-10-31,0,"Los Angeles, CA",07:50:00,03:05 PM
$71.00,N/A,no,$81.00,"Oakland, CA",,2015-10-24,21:28:40.039000,09:30 AM,$38.00,2015-10-31,0,"Los Angeles, CA",09:00:00,06:30 PM
$68.00,N/A,yes,$77.00,"Oakland, CA",,2015-10-24,21:28:42.743000,12:35 PM,$29.00,2015-10-31,0,"Los Angeles, CA",08:00:00,08:35 PM
$68.00,N/A,yes,$77.00,"Oakland, CA",,2015-10-24,21:28:43.738000,01:00 PM,$29.00,2015-10-31,0,"Los Angeles, CA",08:25:00,09:25 PM
$68.00,N/A,no,$77.00,"Oakland, CA",,2015-10-24,21:28:44.534000,01:30 PM,$29.00,2015-10-31,0,"Los Angeles, CA",10:50:00,12:20 AM
$65.00,N/A,no,$74.00,"Oakland, CA",,2015-10-24,21:28:47.362000,04:15 PM,$26.50,2015-10-31,1,"Los Angeles, CA",08:05:00,12:20 AM
$65.00,N/A,yes,$74.00,"Oakland, CA",,2015-10-24,21:28:50.234000,04:15 PM,$26.50,2015-10-31,0,"Los Angeles, CA",08:30:00,12:45 AM
$65.00,N/A,yes,$74.00,"Oakland, CA",,2015-10-24,21:28:51.588000,10:00 PM,$29.00,2015-10-31,0,"Los Angeles, CA",07:05:00,05:05 AM
$65.00,N/A,no,$74.00,"Oakland, CA",,2015-10-24,21:28:52.550000,10:50 PM,$26.50,2015-10-31,0,"Los Angeles, CA",10:30:00,09:20 AM
$65.00,N/A,yes,$74.00,"Oakland, CA",,2015-10-24,21:28:55.180000,11:30 PM,$29.00,2015-10-31,0,"Los Angeles, CA",06:55:00,06:25 AM
$65.00,N/A,no,$74.00,"Oakland, CA",,2015-10-24,21:28:56.078000,11:30 PM,$29.00,2015-10-31,0,"Los Angeles, CA",08:40:00,08:10 AM
$30.50,N/A,no,$36.50,"St Louis, MO",,2015-10-24,21:29:41.681000,01:30 AM,$17.00,2015-10-31,0,"Chicago, IL",05:10:00,06:40 AM
$29.00,N/A,yes,$34.00,"St Louis, MO",,2015-10-24,21:29:43.866000,10:30 AM,$22.00,2015-10-31,0,"Chicago, IL",05:45:00,04:15 PM
$29.00,N/A,no,$34.00,"St Louis, MO",,2015-10-24,21:29:44.777000,03:00 PM,$22.00,2015-10-31,0,"Chicago, IL",06:40:00,09:40 PM
$27.50,N/A,no,$32.50,"St Louis, MO",,2015-10-24,21:29:47.006000,06:30 PM,$20.50,2015-10-31,0,"Chicago, IL",05:45:00,12:15 AM
$27.50,N/A,no,$32.50,"St Louis, MO",,2015-10-24,21:29:49.511000,08:00 PM,$19.50,2015-10-31,0,"Chicago, IL",06:40:00,02:40 AM
$186.00,$127.00,no,N/A,"Chicago, IL",,2015-10-24,21:30:56.996000,03:25 AM,$127.00,2015-10-31,1,"Syracuse, NY",17:20:00,07:45 PM
$178.50,$127.00,no,N/A,"Chicago, IL",,2015-10-24,21:30:59.173000,03:00 PM,$127.00,2015-10-31,2,"Syracuse, NY",14:55:00,04:55 AM
$170.50,$127.00,no,N/A,"Chicago, IL",,2015-10-24,21:31:01.015000,08:10 PM,$127.00,2015-10-31,1,"Syracuse, NY",15:20:00,10:30 AM
$194.50,$137.00,no,$217.50,"Chicago, IL",,2015-10-24,21:31:56.818000,11:25 AM,$137.00,2015-10-31,2,"Longview, TX",23:05:00,10:30 AM
$186.00,$137.00,no,$207.00,"Chicago, IL",,2015-10-24,21:31:58.837000,10:50 PM,$137.00,2015-10-31,2,"Longview, TX",21:05:00,07:55 PM
$101.00,N/A,no,$114.00,"Los Angeles, CA",,2015-10-24,21:32:24.682000,01:15 AM,$88.50,2015-10-31,1,"Flagstaff, AZ",12:10:00,01:25 PM
$101.00,N/A,no,$114.00,"Los Angeles, CA",,2015-10-24,21:32:26.418000,05:30 AM,$88.50,2015-10-31,0,"Flagstaff, AZ",10:55:00,04:25 PM
$97.00,N/A,no,$109.00,"Los Angeles, CA",,2015-10-24,21:32:28.558000,01:45 PM,$92.50,2015-10-31,0,"Flagstaff, AZ",11:20:00,01:05 AM
$97.00,N/A,no,$109.00,"Los Angeles, CA",,2015-10-24,21:32:30.438000,02:30 PM,$84.00,2015-10-31,1,"Flagstaff, AZ",14:00:00,04:30 AM
$92.50,N/A,no,$104.50,"Los Angeles, CA",,2015-10-24,21:32:32.540000,10:20 PM,$80.00,2015-10-31,1,"Flagstaff, AZ",10:40:00,09:00 AM
$137.00,$127.00,no,$154.00,"New York, NY",,2015-10-24,21:32:56.112000,09:40 AM,$127.00,2015-10-31,2,"Charleston, SC",22:05:00,07:45 AM
$137.00,$127.00,no,$154.00,"New York, NY",,2015-10-24,21:32:58.044000,04:30 PM,$127.00,2015-10-31,3,"Charleston, SC",22:50:00,03:20 PM
$137.00,$127.00,no,$154.00,"New York, NY",,2015-10-24,21:33:00.154000,11:00 PM,$127.00,2015-10-31,2,"Charleston, SC",20:05:00,07:05 PM
$203.00,$137.00,no,$226.00,"Longview, TX",,2015-10-24,21:33:35.037000,12:01 AM,$137.00,2015-10-31,2,"Chicago, IL",21:59:00,10:00 PM
$186.00,$137.00,no,$207.00,"Longview, TX",,2015-10-24,21:33:36.872000,04:10 PM,$137.00,2015-10-31,2,"Chicago, IL",21:00:00,01:10 PM
$186.00,$137.00,no,$207.00,"Longview, TX",,2015-10-24,21:33:39.009000,09:00 PM,$137.00,2015-10-31,2,"Chicago, IL",23:10:00,08:10 PM
$100.00,N/A,no,$112.00,"Chicago, IL",,2015-10-24,21:34:11.565000,06:45 AM,$75.50,2015-10-31,1,"Buffalo, NY",14:00:00,07:45 PM
$91.50,N/A,yes,$103.50,"Chicago, IL",,2015-10-24,21:34:13.645000,06:50 PM,$63.00,2015-10-31,1,"Buffalo, NY",11:05:00,04:55 AM
$91.50,N/A,no,$103.50,"Chicago, IL",,2015-10-24,21:34:14.589000,11:55 PM,$59.00,2015-10-31,1,"Buffalo, NY",11:35:00,10:30 AM
$140.50,N/A,no,$157.50,"Seattle, WA",,2015-10-24,21:35:33.224000,02:30 AM,$135.00,2015-10-31,0,"Sacramento, CA",18:40:00,09:10 PM
$129.00,N/A,no,$144.00,"Seattle, WA",,2015-10-24,21:35:35.019000,07:00 PM,$111.50,2015-10-31,0,"Sacramento, CA",18:50:00,01:50 PM
$129.00,N/A,no,$144.00,"Seattle, WA",,2015-10-24,21:35:37.084000,10:25 PM,$111.50,2015-10-31,0,"Sacramento, CA",17:35:00,04:00 PM
$130.00,$127.00,no,$145.00,"Charleston, SC",,2015-10-24,21:36:15.719000,02:15 PM,$127.00,2015-10-31,3,"New York, NY",21:25:00,11:40 AM
$130.00,$127.00,no,$145.00,"Charleston, SC",,2015-10-24,21:36:17.841000,06:15 PM,$127.00,2015-10-31,2,"New York, NY",19:50:00,02:05 PM
$30.50,N/A,no,$36.50,"Chicago, IL",,2015-10-24,21:36:51.238000,12:15 AM,$18.50,2015-10-31,0,"St Louis, MO",05:10:00,05:25 AM
$30.50,N/A,no,$36.50,"Chicago, IL",,2015-10-24,21:36:53.402000,04:00 AM,$23.00,2015-10-31,0,"St Louis, MO",06:10:00,10:10 AM
$30.50,N/A,no,$36.50,"Chicago, IL",,2015-10-24,21:36:55.196000,08:30 AM,$22.00,2015-10-31,0,"St Louis, MO",06:55:00,03:25 PM
$29.00,N/A,no,$34.00,"Chicago, IL",,2015-10-24,21:36:57.024000,02:00 PM,$18.50,2015-10-31,0,"St Louis, MO",06:00:00,08:00 PM
$27.50,N/A,no,$32.50,"Chicago, IL",,2015-10-24,21:36:59.263000,07:10 PM,$20.50,2015-10-31,0,"St Louis, MO",06:25:00,01:35 AM
$138.00,$54.00,no,$155.00,"Atlanta, GA",,2015-10-24,21:37:25.210000,01:50 AM,$54.00,2015-10-31,1,"Washington, DC",20:10:00,10:00 PM
$138.00,$54.00,no,$155.00,"Atlanta, GA",,2015-10-24,21:37:27.632000,06:05 AM,$54.00,2015-10-31,1,"Washington, DC",19:40:00,01:45 AM
$132.50,$54.00,no,$149.50,"Atlanta, GA",,2015-10-24,21:37:30.123000,01:30 PM,$54.00,2015-10-31,1,"Washington, DC",14:25:00,03:55 AM
$132.50,$54.00,no,$149.50,"Atlanta, GA",,2015-10-24,21:37:32.412000,03:05 PM,$54.00,2015-10-31,1,"Washington, DC",15:30:00,06:35 AM
$126.50,$54.00,no,$141.50,"Atlanta, GA",,2015-10-24,21:37:34.714000,08:20 PM,$52.00,2015-10-31,1,"Washington, DC",16:55:00,01:15 PM
$126.50,$54.00,yes,$141.50,"Atlanta, GA",,2015-10-24,21:37:37.279000,11:25 PM,$52.00,2015-10-31,1,"Washington, DC",15:35:00,03:00 PM
$126.00,$97.00,yes,$141.00,"New York, NY",,2015-10-24,21:40:44.464000,01:45 AM,$61.00,2015-10-31,1,"Fayetteville, NC",13:35:00,03:20 PM
$126.00,$97.00,yes,$141.00,"New York, NY",,2015-10-24,21:40:45.152000,06:30 AM,$61.00,2015-10-31,0,"Fayetteville, NC",12:35:00,07:05 PM
$121.00,$97.00,no,$136.00,"New York, NY",,2015-10-24,21:40:46.191000,11:20 AM,$58.00,2015-10-31,1,"Fayetteville, NC",13:15:00,12:35 AM
$115.50,$97.00,no,$129.50,"New York, NY",,2015-10-24,21:40:48.599000,06:05 PM,$57.00,2015-10-31,1,"Fayetteville, NC",12:15:00,06:20 AM
$97.50,$61.00,no,$109.50,"New Orleans, LA",,2015-10-24,21:41:07.608000,07:25 AM,$61.00,2015-10-31,1,"Birmingham, AL",10:15:00,05:40 PM
$97.50,$61.00,no,$109.50,"New Orleans, LA",,2015-10-24,21:41:09.607000,09:15 AM,$61.00,2015-10-31,1,"Birmingham, AL",20:15:00,05:30 AM
$140.50,N/A,yes,$157.50,"New York, NY",,2015-10-24,21:41:31.466000,03:15 AM,$65.00,2015-10-31,0,"Charlotte, NC",13:35:00,04:50 PM
$140.50,N/A,no,$157.50,"New York, NY",,2015-10-24,21:41:32.222000,05:30 AM,$65.00,2015-10-31,2,"Charlotte, NC",17:40:00,11:10 PM
$129.00,N/A,no,$144.00,"New York, NY",,2015-10-24,21:41:34.492000,04:20 PM,$64.00,2015-10-31,1,"Charlotte, NC",15:40:00,08:00 AM
$129.00,N/A,yes,$144.00,"New York, NY",,2015-10-24,21:41:36.628000,06:50 PM,$64.00,2015-10-31,0,"Charlotte, NC",14:40:00,09:30 AM
$129.00,N/A,no,$144.00,"New York, NY",,2015-10-24,21:41:37.629000,11:45 PM,$65.00,2015-10-31,1,"Charlotte, NC",15:35:00,03:20 PM
$223.00,$141.00,no,$248.00,"Orlando, FL",,2015-10-24,21:42:34.513000,09:40 AM,$132.00,2015-10-31,1,"Philadelphia, PA",23:10:00,08:50 AM
$215.00,$141.00,yes,$240.00,"Orlando, FL",,2015-10-24,21:42:36.634000,01:05 PM,$116.50,2015-10-31,1,"Philadelphia, PA",22:40:00,11:45 AM
$125.00,$117.00,no,$140.00,"New York, NY",,2015-10-24,21:42:53.499000,03:25 AM,$117.00,2015-10-31,1,"Florence, SC",15:40:00,07:05 PM
$150.00,$117.00,no,$167.00,"New York, NY",,2015-10-24,21:42:55.120000,09:35 AM,$117.00,2015-10-31,1,"Florence, SC",15:00:00,12:35 AM
$125.00,$117.00,no,$140.00,"New York, NY",,2015-10-24,21:42:56.882000,03:20 PM,$117.00,2015-10-31,2,"Florence, SC",15:00:00,06:20 AM
$125.00,$117.00,no,$140.00,"New York, NY",,2015-10-24,21:42:58.769000,10:20 PM,$117.00,2015-10-31,2,"Florence, SC",17:00:00,03:20 PM
$150.00,$117.00,no,$167.00,"Florence, SC",,2015-10-24,21:44:37.531000,07:30 AM,$117.00,2015-10-31,1,"New York, NY",15:55:00,11:25 PM
$125.00,$117.00,no,$140.00,"Florence, SC",,2015-10-24,21:44:39.591000,03:00 PM,$103.00,2015-10-31,3,"New York, NY",15:00:00,06:00 AM
$125.00,$117.00,no,$140.00,"Florence, SC",,2015-10-24,21:44:41.657000,06:15 PM,$117.00,2015-10-31,1,"New York, NY",15:05:00,09:20 AM
$125.00,$117.00,no,$140.00,"Florence, SC",,2015-10-24,21:44:43.624000,10:30 PM,$117.00,2015-10-31,1,"New York, NY",16:10:00,02:40 PM
$71.00,N/A,no,$81.00,"Los Angeles, CA",,2015-10-24,21:46:00.993000,05:50 AM,$35.00,2015-10-31,0,"Oakland, CA",11:35:00,05:25 PM
$71.00,N/A,no,$81.00,"Los Angeles, CA",,2015-10-24,21:46:03.908000,08:00 AM,$35.00,2015-10-31,0,"Oakland, CA",08:15:00,04:15 PM
$71.00,N/A,yes,$81.00,"Los Angeles, CA",,2015-10-24,21:46:05.904000,09:10 AM,$38.00,2015-10-31,0,"Oakland, CA",08:20:00,05:30 PM
$68.00,N/A,yes,$77.00,"Los Angeles, CA",,2015-10-24,21:46:06.930000,10:20 AM,$32.00,2015-10-31,0,"Oakland, CA",07:05:00,05:25 PM
$68.00,N/A,no,$77.00,"Los Angeles, CA",,2015-10-24,21:46:07.788000,11:00 AM,$29.00,2015-10-31,0,"Oakland, CA",10:55:00,09:55 PM
$68.00,N/A,no,$77.00,"Los Angeles, CA",,2015-10-24,21:46:10.451000,11:30 AM,$29.00,2015-10-31,0,"Oakland, CA",10:20:00,09:50 PM
$68.00,N/A,no,$77.00,"Los Angeles, CA",,2015-10-24,21:46:13.106000,12:15 PM,$32.00,2015-10-31,0,"Oakland, CA",08:55:00,09:10 PM
$65.00,N/A,no,$74.00,"Los Angeles, CA",,2015-10-24,21:46:15.463000,06:20 PM,$29.00,2015-10-31,0,"Oakland, CA",07:55:00,02:15 AM
$65.00,N/A,no,$74.00,"Los Angeles, CA",,2015-10-24,21:46:18.119000,09:30 PM,$26.50,2015-10-31,0,"Oakland, CA",11:30:00,09:00 AM
$65.00,N/A,yes,$74.00,"Los Angeles, CA",,2015-10-24,21:46:21.084000,10:35 PM,$29.00,2015-10-31,0,"Oakland, CA",06:55:00,05:30 AM
$65.00,N/A,yes,$74.00,"Los Angeles, CA",,2015-10-24,21:46:22.015000,11:30 PM,$35.00,2015-10-31,0,"Oakland, CA",07:45:00,07:15 AM
$126.00,$97.00,no,$141.00,"Fayetteville, NC",,2015-10-24,21:47:13.239000,07:30 AM,$62.00,2015-10-31,1,"New York, NY",13:15:00,08:45 PM
$121.00,$97.00,yes,$136.00,"Fayetteville, NC",,2015-10-24,21:47:15.382000,11:00 AM,$70.00,2015-10-31,1,"New York, NY",14:00:00,01:00 AM
