stdfare,advfare,express,reffare,dest,region,datescraped,timescraped,origtime,webfare,date,transfers,orig,duration,desttime
$74.50 ,N/A,yes,$84.50 ,Nashville,Midwest,6/4/2015,45:08.8,9:40 PM,$38.50 ,6/5/2015,0,Cincinnati,"5H, 45M",2:25 AM
SOLD OUT,N/A,yes,SOLD OUT,Orlando,Midwest,6/4/2015,45:39.7,12:45 AM,SOLD OUT,6/5/2015,1,Cincinnati,"18H, 30M",7:15 PM
$186.00 ,N/A,no,$207.00 ,Orlando,Midwest,6/4/2015,45:40.1,1:00 AM,$106.00 ,6/5/2015,2,Cincinnati,"1D, 3H, 20M",4:20 AM
$186.00 ,N/A,no,$207.00 ,Orlando,Midwest,6/4/2015,45:41.2,6:30 AM,$106.00 ,6/5/2015,1,Cincinnati,"22H, 30M",5:00 AM
$194.50 ,N/A,yes,$217.50 ,Orlando,Midwest,6/4/2015,45:42.3,1:00 PM,$113.00 ,6/5/2015,1,Cincinnati,"19H, 25M",8:25 AM
$194.50 ,N/A,no,$217.50 ,Orlando,Midwest,6/4/2015,45:42.7,2:15 PM,$101.00 ,6/5/2015,1,Cincinnati,"1D, 2H, 25M",4:40 PM
$203.00 ,N/A,yes,$226.00 ,Orlando,Midwest,6/4/2015,45:43.7,9:40 PM,$124.50 ,6/5/2015,1,Cincinnati,"21H, 35M",7:15 PM
$136.50 ,N/A,no,$153.50 ,Atlanta,Midwest,6/4/2015,47:44.3,4:30 AM,$78.00 ,6/5/2015,1,Cleveland,"17H, 50M",10:20 PM
$136.50 ,N/A,yes,$153.50 ,Atlanta,Midwest,6/4/2015,47:45.5,8:40 AM,$49.50 ,6/5/2015,0,Cleveland,"16H, 30M",1:10 AM
$143.00 ,N/A,yes,$160.00 ,Atlanta,Midwest,6/4/2015,47:46.0,2:30 PM,$66.50 ,6/5/2015,1,Cleveland,"18H, 45M",9:15 AM
$124.00 ,N/A,no,$139.00 ,Atlanta,Midwest,6/4/2015,47:46.4,5:10 PM,$124.00 ,6/5/2015,2,Cleveland,"16H, 35M",9:45 AM
$149.00 ,N/A,no,$166.00 ,Atlanta,Midwest,6/4/2015,47:47.7,6:25 PM,$70.50 ,6/5/2015,1,Cleveland,"16H, 15M",10:40 AM
$149.00 ,N/A,no,$166.00 ,Atlanta,Midwest,6/4/2015,47:48.9,11:30 PM,$66.50 ,6/5/2015,2,Cleveland,"17H, 45M",5:15 PM
N/A,N/A,yes,SOLD OUT,Boston,Midwest,6/4/2015,49:04.8,2:30 AM,SOLD OUT,6/5/2015,1,Cleveland,"14H, 20M",4:50 PM
N/A,N/A,no,$178.50 ,Boston,Midwest,6/4/2015,49:05.3,5:05 AM,$167.00 ,6/5/2015,2,Cleveland,"14H, 20M",7:25 PM
$159.50 ,N/A,no,$178.50 ,Boston,Midwest,6/4/2015,49:06.4,8:35 AM,$159.50 ,6/5/2015,1,Cleveland,"15H, 5M",11:40 PM
$150.00 ,N/A,no,$167.00 ,Boston,Midwest,6/4/2015,49:07.5,11:40 AM,$150.00 ,6/5/2015,3,Cleveland,"20H, 55M",8:35 AM
$174.00 ,N/A,no,$195.00 ,Boston,Midwest,6/4/2015,49:08.8,6:30 PM,$167.00 ,6/5/2015,1,Cleveland,"15H, 0M",9:30 AM
$174.00 ,N/A,no,$195.00 ,Boston,Midwest,6/4/2015,49:10.0,10:15 PM,$174.00 ,6/5/2015,2,Cleveland,"15H, 20M",1:35 PM
$174.00 ,N/A,yes,$195.00 ,Boston,Midwest,6/4/2015,49:11.2,10:30 PM,$162.00 ,6/5/2015,1,Cleveland,"15H, 5M",1:35 PM
$174.00 ,N/A,yes,$195.00 ,Boston,Midwest,6/4/2015,49:11.6,10:30 PM,$174.00 ,6/5/2015,1,Cleveland,"15H, 50M",2:20 PM
$41.00 ,N/A,no,$48.00 ,Buffalo,Midwest,6/4/2015,49:47.7,5:05 AM,$26.50 ,6/5/2015,0,Cleveland,"3H, 30M",8:35 AM
$41.00 ,N/A,yes,$48.00 ,Buffalo,Midwest,6/4/2015,49:48.8,8:35 AM,$26.50 ,6/5/2015,0,Cleveland,"3H, 50M",12:25 PM
$43.00 ,N/A,no,$50.00 ,Buffalo,Midwest,6/4/2015,49:49.2,2:00 PM,$24.00 ,6/5/2015,0,Cleveland,"3H, 45M",5:45 PM
$44.50 ,N/A,no,$51.50 ,Buffalo,Midwest,6/4/2015,49:50.2,6:30 PM,$24.00 ,6/5/2015,0,Cleveland,"3H, 50M",10:20 PM
$44.50 ,N/A,no,$51.50 ,Buffalo,Midwest,6/4/2015,49:51.3,10:15 PM,$24.00 ,6/5/2015,0,Cleveland,"3H, 50M",2:05 AM
$125.00 ,N/A,no,$140.00 ,Charlotte,Midwest,6/4/2015,50:24.0,5:10 PM,$125.00 ,6/5/2015,1,Cleveland,"11H, 15M",4:25 AM
$133.50 ,N/A,no,$150.50 ,Chattanooga,Midwest,6/4/2015,50:55.3,4:30 AM,$85.00 ,6/5/2015,1,Cleveland,"15H, 20M",7:50 PM
$133.50 ,N/A,yes,$150.50 ,Chattanooga,Midwest,6/4/2015,50:56.3,8:40 AM,$77.50 ,6/5/2015,0,Cleveland,"14H, 20M",11:00 PM
$139.50 ,N/A,yes,$156.50 ,Chattanooga,Midwest,6/4/2015,50:56.7,2:30 PM,$74.00 ,6/5/2015,1,Cleveland,"16H, 30M",7:00 AM
$145.50 ,N/A,no,$162.50 ,Chattanooga,Midwest,6/4/2015,50:57.1,6:25 PM,$77.50 ,6/5/2015,1,Cleveland,"13H, 35M",8:00 AM
$145.50 ,N/A,no,$162.50 ,Chattanooga,Midwest,6/4/2015,50:58.1,11:30 PM,$69.00 ,6/5/2015,1,Cleveland,"15H, 15M",2:45 PM
$58.50 ,N/A,no,$66.50 ,Chicago,Midwest,6/4/2015,51:32.1,3:55 AM,$45.00 ,6/5/2015,0,Cleveland,"7H, 35M",10:30 AM
$58.50 ,N/A,yes,$66.50 ,Chicago,Midwest,6/4/2015,51:33.1,8:00 AM,$42.00 ,6/5/2015,0,Cleveland,"7H, 30M",2:30 PM
N/A,N/A,no,$50.00 ,Chicago,Midwest,6/4/2015,51:33.4,11:25 AM,$50.00 ,6/5/2015,0,Cleveland,"10H, 45M",9:10 PM
$61.00 ,N/A,no,$70.00 ,Chicago,Midwest,6/4/2015,51:34.5,12:30 PM,$42.00 ,6/5/2015,0,Cleveland,"8H, 15M",7:45 PM
$64.00 ,N/A,yes,$73.00 ,Chicago,Midwest,6/4/2015,51:36.6,11:45 PM,$37.00 ,6/5/2015,0,Cleveland,"6H, 10M",4:55 AM
$59.50 ,N/A,no,$67.50 ,Cincinnati,Midwest,6/4/2015,52:11.7,4:30 AM,$29.50 ,6/5/2015,0,Cleveland,"5H, 55M",10:25 AM
$59.50 ,N/A,yes,$67.50 ,Cincinnati,Midwest,6/4/2015,52:12.7,8:40 AM,$26.50 ,6/5/2015,0,Cleveland,"4H, 45M",1:25 PM
$62.50 ,N/A,yes,$71.50 ,Cincinnati,Midwest,6/4/2015,52:13.0,2:30 PM,$28.00 ,6/5/2015,0,Cleveland,"4H, 55M",7:25 PM
$65.00 ,N/A,no,$74.00 ,Cincinnati,Midwest,6/4/2015,52:13.4,6:25 PM,$33.50 ,6/5/2015,0,Cleveland,"5H, 5M",11:30 PM
$65.00 ,N/A,no,$74.00 ,Cincinnati,Midwest,6/4/2015,52:14.5,11:30 PM,$33.50 ,6/5/2015,0,Cleveland,"4H, 40M",4:10 AM
$26.50 ,N/A,no,$31.50 ,Columbus,Midwest,6/4/2015,52:47.8,4:30 AM,$11.50 ,6/5/2015,0,Cleveland,"2H, 25M",6:55 AM
$26.50 ,N/A,yes,$31.50 ,Columbus,Midwest,6/4/2015,52:48.9,8:40 AM,$9.50 ,6/5/2015,0,Cleveland,"2H, 25M",11:05 AM
N/A,N/A,no,$28.00 ,Columbus,Midwest,6/4/2015,52:49.3,11:25 AM,$28.00 ,6/5/2015,0,Cleveland,"2H, 55M",2:20 PM
$28.00 ,N/A,yes,$33.00 ,Columbus,Midwest,6/4/2015,52:50.3,2:30 PM,$9.50 ,6/5/2015,0,Cleveland,"2H, 25M",4:55 PM
$29.00 ,N/A,no,$34.00 ,Columbus,Midwest,6/4/2015,52:50.7,6:25 PM,$9.50 ,6/5/2015,0,Cleveland,"2H, 50M",9:15 PM
$29.00 ,N/A,no,$34.00 ,Columbus,Midwest,6/4/2015,52:51.7,11:30 PM,$9.50 ,6/5/2015,0,Cleveland,"2H, 25M",1:55 AM
$36.50 ,N/A,yes,$42.50 ,Detroit,Midwest,6/4/2015,53:26.2,4:10 AM,$19.50 ,6/5/2015,0,Cleveland,"3H, 10M",7:20 AM
$36.50 ,N/A,yes,$42.50 ,Detroit,Midwest,6/4/2015,53:26.6,7:50 AM,$20.50 ,6/5/2015,0,Cleveland,"3H, 35M",11:25 AM
$36.50 ,N/A,yes,$42.50 ,Detroit,Midwest,6/4/2015,53:27.0,8:00 AM,$19.50 ,6/5/2015,1,Cleveland,"5H, 20M",1:20 PM
$38.00 ,N/A,no,$44.00 ,Detroit,Midwest,6/4/2015,53:27.4,12:01 PM,$17.00 ,6/5/2015,0,Cleveland,"3H, 34M",3:35 PM
$38.00 ,N/A,no,$44.00 ,Detroit,Midwest,6/4/2015,53:28.4,12:30 PM,$19.50 ,6/5/2015,1,Cleveland,"5H, 55M",6:25 PM
$40.00 ,N/A,no,$46.00 ,Detroit,Midwest,6/4/2015,53:29.5,5:45 PM,$17.00 ,6/5/2015,0,Cleveland,"4H, 5M",9:50 PM
$30.00 ,N/A,yes,$35.00 ,Erie,Midwest,6/4/2015,54:10.2,8:35 AM,$15.00 ,6/5/2015,0,Cleveland,"1H, 45M",10:20 AM
$31.50 ,N/A,no,$37.50 ,Erie,Midwest,6/4/2015,54:10.5,2:00 PM,$14.00 ,6/5/2015,0,Cleveland,"1H, 45M",3:45 PM
$32.50 ,N/A,no,$38.50 ,Erie,Midwest,6/4/2015,54:11.5,6:30 PM,$14.00 ,6/5/2015,0,Cleveland,"1H, 45M",8:15 PM
$32.50 ,N/A,no,$38.50 ,Erie,Midwest,6/4/2015,54:12.4,10:15 PM,$14.00 ,6/5/2015,0,Cleveland,"1H, 44M",11:59 PM
N/A,N/A,no,$178.50 ,Fayetteville,Midwest,6/4/2015,54:48.1,2:15 AM,$167.00 ,6/5/2015,1,Cleveland,"18H, 30M",8:45 PM
$159.50 ,N/A,no,$178.50 ,Fayetteville,Midwest,6/4/2015,54:49.0,7:10 AM,$159.50 ,6/5/2015,2,Cleveland,"20H, 10M",3:20 AM
$159.50 ,N/A,no,$178.50 ,Fayetteville,Midwest,6/4/2015,54:49.8,11:30 AM,$159.50 ,6/5/2015,3,Cleveland,"20H, 20M",7:50 AM
$174.00 ,N/A,no,$195.00 ,Fayetteville,Midwest,6/4/2015,54:50.6,11:30 PM,$167.00 ,6/5/2015,2,Cleveland,"20H, 5M",7:35 PM
N/A,N/A,no,$165.50 ,Hartford,Midwest,6/4/2015,55:22.5,2:15 AM,$155.50 ,6/5/2015,2,Cleveland,"16H, 45M",7:00 PM
N/A,N/A,yes,SOLD OUT,Hartford,Midwest,6/4/2015,55:23.6,2:30 AM,SOLD OUT,6/5/2015,1,Cleveland,"13H, 15M",3:45 PM
N/A,N/A,no,$165.50 ,Hartford,Midwest,6/4/2015,55:24.0,5:05 AM,$155.50 ,6/5/2015,3,Cleveland,"16H, 45M",9:50 PM
$148.50 ,N/A,yes,$165.50 ,Hartford,Midwest,6/4/2015,55:25.0,7:10 AM,$148.50 ,6/5/2015,2,Cleveland,"16H, 49M",11:59 PM
$148.50 ,N/A,no,$165.50 ,Hartford,Midwest,6/4/2015,55:25.4,8:35 AM,$148.50 ,6/5/2015,2,Cleveland,"17H, 40M",2:15 AM
N/A,N/A,no,$174.50 ,Hartford,Midwest,6/4/2015,55:26.4,2:00 PM,$162.00 ,6/5/2015,2,Cleveland,"16H, 20M",6:20 AM
$162.00 ,N/A,no,$181.00 ,Hartford,Midwest,6/4/2015,55:27.6,6:30 PM,$155.50 ,6/5/2015,3,Cleveland,"16H, 20M",10:50 AM
$162.00 ,N/A,no,$181.00 ,Hartford,Midwest,6/4/2015,55:28.7,10:30 PM,$162.00 ,6/5/2015,1,Cleveland,"13H, 29M",11:59 AM
$89.50 ,N/A,no,$100.50 ,Louisville,Midwest,6/4/2015,56:03.5,4:30 AM,$60.50 ,6/5/2015,0,Cleveland,"8H, 25M",12:55 PM
$89.50 ,N/A,no,$100.50 ,Louisville,Midwest,6/4/2015,56:04.5,8:40 AM,$60.50 ,6/5/2015,1,Cleveland,"7H, 5M",3:45 PM
$89.50 ,N/A,yes,$100.50 ,Louisville,Midwest,6/4/2015,56:05.5,8:40 AM,$60.50 ,6/5/2015,0,Cleveland,"7H, 20M",4:00 PM
$93.50 ,N/A,yes,$105.50 ,Louisville,Midwest,6/4/2015,56:05.9,2:30 PM,$60.50 ,6/5/2015,1,Cleveland,"8H, 55M",11:25 PM
$97.50 ,N/A,no,$109.50 ,Louisville,Midwest,6/4/2015,56:06.3,6:25 PM,$68.50 ,6/5/2015,1,Cleveland,"8H, 20M",2:45 AM
$97.50 ,N/A,no,$109.50 ,Louisville,Midwest,6/4/2015,56:07.4,11:30 PM,$68.50 ,6/5/2015,1,Cleveland,"7H, 15M",6:45 AM
$230.00 ,N/A,no,$255.00 ,Miami,Midwest,6/4/2015,56:38.7,4:30 AM,$196.50 ,6/5/2015,2,Cleveland,"1D, 9H, 50M",2:20 PM
$230.00 ,N/A,no,$255.00 ,Miami,Midwest,6/4/2015,56:39.5,8:40 AM,$196.50 ,6/5/2015,1,Cleveland,"1D, 15H, 35M",12:15 AM
$251.00 ,N/A,no,$281.00 ,Miami,Midwest,6/4/2015,56:40.4,6:25 PM,$228.00 ,6/5/2015,2,Cleveland,"1D, 6H, 30M",12:55 AM
$251.00 ,N/A,no,$281.00 ,Miami,Midwest,6/4/2015,56:41.2,11:30 PM,$217.50 ,6/5/2015,2,Cleveland,"1D, 9H, 25M",8:55 AM
N/A,N/A,no,SOLD OUT,Minneapolis,Midwest,6/4/2015,57:59.5,3:55 AM,SOLD OUT,6/5/2015,1,Cleveland,"17H, 15M",8:10 PM
$170.50 ,N/A,yes,$191.50 ,Minneapolis,Midwest,6/4/2015,58:00.6,4:10 AM,$170.50 ,6/5/2015,2,Cleveland,"18H, 45M",9:55 PM
$170.50 ,N/A,no,$191.50 ,Minneapolis,Midwest,6/4/2015,58:00.9,8:00 AM,$170.50 ,6/5/2015,1,Cleveland,"17H, 45M",12:45 AM
N/A,N/A,no,$199.50 ,Minneapolis,Midwest,6/4/2015,58:01.9,12:30 PM,$186.00 ,6/5/2015,1,Cleveland,"19H, 0M",6:30 AM
$186.00 ,N/A,no,$207.00 ,Minneapolis,Midwest,6/4/2015,58:02.8,11:45 PM,$186.00 ,6/5/2015,1,Cleveland,"17H, 35M",4:20 PM
$96.00 ,N/A,no,$108.00 ,Nashville,Midwest,6/4/2015,58:40.9,4:30 AM,$84.00 ,6/5/2015,0,Cleveland,"12H, 20M",3:50 PM
$96.00 ,N/A,no,$108.00 ,Nashville,Midwest,6/4/2015,58:42.0,8:40 AM,$84.00 ,6/5/2015,1,Cleveland,"11H, 0M",6:40 PM
$96.00 ,N/A,yes,$108.00 ,Nashville,Midwest,6/4/2015,58:43.0,8:40 AM,$84.00 ,6/5/2015,0,Cleveland,"11H, 5M",6:45 PM
$100.50 ,N/A,yes,$113.50 ,Nashville,Midwest,6/4/2015,58:43.4,2:30 PM,$75.50 ,6/5/2015,1,Cleveland,"12H, 55M",2:25 AM
$104.50 ,N/A,no,$117.50 ,Nashville,Midwest,6/4/2015,58:43.8,6:25 PM,$75.50 ,6/5/2015,2,Cleveland,"12H, 15M",5:40 AM
$104.50 ,N/A,no,$117.50 ,Nashville,Midwest,6/4/2015,58:44.8,11:30 PM,$75.50 ,6/5/2015,1,Cleveland,"11H, 30M",10:00 AM
$102.50 ,N/A,no,$115.50 ,New York,Midwest,6/4/2015,59:19.6,2:15 AM,$65.00 ,6/5/2015,1,Cleveland,"12H, 45M",3:00 PM
SOLD OUT,N/A,yes,SOLD OUT,New York,Midwest,6/4/2015,59:20.6,2:30 AM,SOLD OUT,6/5/2015,0,Cleveland,"9H, 15M",11:45 AM
$102.50 ,N/A,no,$115.50 ,New York,Midwest,6/4/2015,59:21.1,5:05 AM,$65.00 ,6/5/2015,1,Cleveland,"13H, 0M",6:05 PM
$102.50 ,N/A,no,$115.50 ,New York,Midwest,6/4/2015,59:22.5,5:05 AM,$65.00 ,6/5/2015,0,Cleveland,"13H, 50M",6:55 PM
$102.50 ,N/A,yes,$115.50 ,New York,Midwest,6/4/2015,59:23.6,7:10 AM,$65.00 ,6/5/2015,1,Cleveland,"13H, 25M",8:35 PM
$102.50 ,N/A,no,$115.50 ,New York,Midwest,6/4/2015,59:24.0,8:35 AM,$65.00 ,6/5/2015,1,Cleveland,"13H, 25M",10:00 PM
$93.00 ,N/A,no,$105.00 ,New York,Midwest,6/4/2015,59:25.1,11:40 AM,$93.00 ,6/5/2015,2,Cleveland,"12H, 15M",11:55 PM
$107.00 ,N/A,no,$120.00 ,New York,Midwest,6/4/2015,59:26.3,2:00 PM,$68.00 ,6/5/2015,1,Cleveland,"13H, 20M",3:20 AM
$112.00 ,N/A,no,$126.00 ,New York,Midwest,6/4/2015,59:27.4,6:20 PM,$81.00 ,6/5/2015,1,Cleveland,"12H, 15M",6:35 AM
$112.00 ,N/A,no,$126.00 ,New York,Midwest,6/4/2015,59:28.5,6:30 PM,$81.00 ,6/5/2015,1,Cleveland,"12H, 15M",6:45 AM
$112.00 ,N/A,yes,$126.00 ,New York,Midwest,6/4/2015,59:29.6,10:30 PM,$83.50 ,6/5/2015,0,Cleveland,"9H, 10M",7:40 AM
$208.00 ,N/A,no,$231.00 ,Orlando,Midwest,6/4/2015,00:39.5,4:30 AM,$133.00 ,6/5/2015,2,Cleveland,"1D, 3H, 55M",8:25 AM
$208.00 ,N/A,no,$231.00 ,Orlando,Midwest,6/4/2015,00:40.3,8:40 AM,$122.00 ,6/5/2015,1,Cleveland,"1D, 8H, 0M",4:40 PM
$227.00 ,N/A,no,$252.00 ,Orlando,Midwest,6/4/2015,00:41.2,6:25 PM,$159.50 ,6/5/2015,2,Cleveland,"1D, 0H, 50M",7:15 PM
$227.00 ,N/A,no,$252.00 ,Orlando,Midwest,6/4/2015,00:42.1,11:30 PM,$159.50 ,6/5/2015,2,Cleveland,"1D, 5H, 30M",5:00 AM
$95.00 ,N/A,no,$107.00 ,Philadelphia,Midwest,6/4/2015,01:19.4,2:15 AM,$55.50 ,6/5/2015,1,Cleveland,"10H, 5M",12:20 PM
$95.00 ,N/A,no,$107.00 ,Philadelphia,Midwest,6/4/2015,01:20.2,7:10 AM,$55.50 ,6/5/2015,1,Cleveland,"10H, 20M",5:30 PM
$86.00 ,N/A,no,$97.00 ,Philadelphia,Midwest,6/4/2015,01:21.1,11:40 AM,$86.00 ,6/5/2015,2,Cleveland,"9H, 35M",9:15 PM
$103.50 ,N/A,no,$116.50 ,Philadelphia,Midwest,6/4/2015,01:22.0,6:20 PM,$52.50 ,6/5/2015,1,Cleveland,"9H, 55M",4:15 AM
$103.50 ,N/A,no,$116.50 ,Philadelphia,Midwest,6/4/2015,01:22.8,10:15 PM,$55.50 ,6/5/2015,1,Cleveland,"10H, 15M",8:30 AM
$26.00 ,N/A,no,$31.00 ,Toledo,Midwest,6/4/2015,01:56.9,3:55 AM,$13.50 ,6/5/2015,0,Cleveland,"2H, 10M",6:05 AM
$26.00 ,N/A,yes,$31.00 ,Toledo,Midwest,6/4/2015,01:57.9,7:50 AM,$13.50 ,6/5/2015,0,Cleveland,"2H, 10M",10:00 AM
$26.00 ,N/A,yes,$31.00 ,Toledo,Midwest,6/4/2015,01:58.3,8:00 AM,$12.00 ,6/5/2015,0,Cleveland,"2H, 10M",10:10 AM
$27.50 ,N/A,no,$32.50 ,Toledo,Midwest,6/4/2015,01:58.7,12:01 PM,$13.50 ,6/5/2015,0,Cleveland,"2H, 9M",2:10 PM
$27.50 ,N/A,no,$32.50 ,Toledo,Midwest,6/4/2015,01:59.7,12:30 PM,$15.00 ,6/5/2015,0,Cleveland,"2H, 40M",3:10 PM
$28.50 ,N/A,no,$33.50 ,Toledo,Midwest,6/4/2015,02:00.7,5:45 PM,$15.50 ,6/5/2015,0,Cleveland,"2H, 40M",8:25 PM
$126.50 ,N/A,no,$141.50 ,Atlanta,Midwest,6/4/2015,02:56.6,2:15 AM,$57.50 ,6/5/2015,2,Columbus,"15H, 0M",5:15 PM
$126.50 ,N/A,no,$141.50 ,Atlanta,Midwest,6/4/2015,02:57.6,7:30 AM,$45.00 ,6/5/2015,1,Columbus,"14H, 50M",10:20 PM
$132.50 ,N/A,yes,$149.50 ,Atlanta,Midwest,6/4/2015,02:58.6,11:30 AM,$57.50 ,6/5/2015,0,Columbus,"13H, 40M",1:10 AM
$138.00 ,N/A,yes,$155.00 ,Atlanta,Midwest,6/4/2015,02:59.0,5:30 PM,$54.00 ,6/5/2015,1,Columbus,"15H, 45M",9:15 AM
$138.00 ,N/A,no,$155.00 ,Atlanta,Midwest,6/4/2015,02:59.4,9:35 PM,$38.00 ,6/5/2015,1,Columbus,"13H, 5M",10:40 AM
$138.00 ,N/A,no,$155.00 ,Atlanta,Midwest,6/4/2015,03:00.4,10:50 PM,$49.50 ,6/5/2015,2,Columbus,"14H, 5M",12:55 PM
$79.50 ,N/A,no,$89.50 ,Buffalo,Midwest,6/4/2015,03:36.1,12:45 AM,$63.00 ,6/5/2015,1,Columbus,"7H, 50M",8:35 AM
$79.50 ,N/A,no,$89.50 ,Buffalo,Midwest,6/4/2015,03:37.1,4:50 AM,$59.50 ,6/5/2015,1,Columbus,"7H, 35M",12:25 PM
$83.00 ,N/A,no,$94.00 ,Buffalo,Midwest,6/4/2015,03:37.9,10:35 AM,$63.00 ,6/5/2015,1,Columbus,"7H, 10M",5:45 PM
N/A,N/A,no,$78.00 ,Buffalo,Midwest,6/4/2015,03:38.8,2:50 PM,$78.00 ,6/5/2015,0,Columbus,"6H, 40M",9:30 PM
$83.00 ,N/A,no,$94.00 ,Buffalo,Midwest,6/4/2015,03:39.6,3:15 PM,$59.50 ,6/5/2015,1,Columbus,"7H, 5M",10:20 PM
$72.00 ,N/A,no,$82.00 ,Buffalo,Midwest,6/4/2015,03:40.5,5:20 PM,$72.00 ,6/5/2015,1,Columbus,"8H, 45M",2:05 AM
$110.00 ,N/A,no,$123.00 ,Chattanooga,Midwest,6/4/2015,04:17.1,2:15 AM,$51.00 ,6/5/2015,1,Columbus,"12H, 30M",2:45 PM
$110.00 ,N/A,no,$123.00 ,Chattanooga,Midwest,6/4/2015,04:18.1,7:30 AM,$60.00 ,6/5/2015,1,Columbus,"12H, 20M",7:50 PM
$115.00 ,N/A,yes,$129.00 ,Chattanooga,Midwest,6/4/2015,04:19.2,11:30 AM,$54.00 ,6/5/2015,0,Columbus,"11H, 30M",11:00 PM
$120.00 ,N/A,yes,$134.00 ,Chattanooga,Midwest,6/4/2015,04:19.6,5:30 PM,$51.00 ,6/5/2015,1,Columbus,"13H, 30M",7:00 AM
$120.00 ,N/A,no,$134.00 ,Chattanooga,Midwest,6/4/2015,04:20.0,9:35 PM,$54.00 ,6/5/2015,1,Columbus,"10H, 25M",8:00 AM
$120.00 ,N/A,no,$134.00 ,Chattanooga,Midwest,6/4/2015,04:21.0,10:50 PM,$47.00 ,6/5/2015,2,Columbus,"11H, 35M",10:25 AM
$24.50 ,N/A,no,$29.50 ,Cincinnati,Midwest,6/4/2015,04:55.6,2:15 AM,$9.50 ,6/5/2015,0,Columbus,"1H, 55M",4:10 AM
$24.50 ,N/A,no,$29.50 ,Cincinnati,Midwest,6/4/2015,04:56.6,7:30 AM,$12.50 ,6/5/2015,0,Columbus,"2H, 55M",10:25 AM
$24.50 ,N/A,no,$29.50 ,Cincinnati,Midwest,6/4/2015,04:57.7,7:55 AM,$11.00 ,6/5/2015,1,Columbus,"5H, 0M",12:55 PM
$25.50 ,N/A,yes,$30.50 ,Cincinnati,Midwest,6/4/2015,04:58.8,11:30 AM,$11.00 ,6/5/2015,0,Columbus,"1H, 55M",1:25 PM
$26.50 ,N/A,yes,$31.50 ,Cincinnati,Midwest,6/4/2015,04:59.2,5:30 PM,$9.50 ,6/5/2015,0,Columbus,"1H, 55M",7:25 PM
$26.50 ,N/A,no,$31.50 ,Cincinnati,Midwest,6/4/2015,04:59.6,9:35 PM,$9.50 ,6/5/2015,0,Columbus,"1H, 55M",11:30 PM
N/A,N/A,no,$30.00 ,Cincinnati,Midwest,6/4/2015,05:00.7,10:50 PM,$10.00 ,6/5/2015,0,Columbus,"1H, 35M",12:25 AM
$26.50 ,N/A,no,$31.50 ,Cleveland,Midwest,6/4/2015,05:32.8,12:45 AM,$11.50 ,6/5/2015,0,Columbus,"2H, 25M",3:10 AM
$26.50 ,N/A,no,$31.50 ,Cleveland,Midwest,6/4/2015,05:33.8,4:50 AM,$11.50 ,6/5/2015,0,Columbus,"2H, 50M",7:40 AM
$28.00 ,N/A,yes,$33.00 ,Cleveland,Midwest,6/4/2015,05:34.9,10:35 AM,$14.00 ,6/5/2015,0,Columbus,"2H, 25M",1:00 PM
$28.00 ,N/A,yes,$33.00 ,Cleveland,Midwest,6/4/2015,05:35.3,3:15 PM,$10.50 ,6/5/2015,0,Columbus,"2H, 25M",5:40 PM
N/A,N/A,no,$28.00 ,Cleveland,Midwest,6/4/2015,05:35.7,5:20 PM,$28.00 ,6/5/2015,0,Columbus,"3H, 0M",8:20 PM
$29.00 ,N/A,yes,$34.00 ,Cleveland,Midwest,6/4/2015,05:36.8,8:45 PM,$9.50 ,6/5/2015,0,Columbus,"2H, 25M",11:10 PM
$63.00 ,N/A,no,$72.00 ,Erie,Midwest,6/4/2015,06:07.9,4:50 AM,$43.50 ,6/5/2015,1,Columbus,"5H, 30M",10:20 AM
$66.00 ,N/A,no,$75.00 ,Erie,Midwest,6/4/2015,06:08.9,10:35 AM,$52.00 ,6/5/2015,1,Columbus,"5H, 10M",3:45 PM
N/A,N/A,no,$58.00 ,Erie,Midwest,6/4/2015,06:09.7,2:50 PM,$53.00 ,6/5/2015,0,Columbus,"4H, 55M",7:45 PM
$66.00 ,N/A,no,$75.00 ,Erie,Midwest,6/4/2015,06:10.6,3:15 PM,$49.50 ,6/5/2015,1,Columbus,"5H, 0M",8:15 PM
$57.00 ,N/A,no,$65.00 ,Erie,Midwest,6/4/2015,06:11.5,5:20 PM,$57.00 ,6/5/2015,1,Columbus,"6H, 39M",11:59 PM
$98.00 ,N/A,no,$110.00 ,Knoxville,Midwest,6/4/2015,06:45.5,2:15 AM,$42.00 ,6/5/2015,1,Columbus,"9H, 35M",11:50 AM
$98.00 ,N/A,no,$110.00 ,Knoxville,Midwest,6/4/2015,06:46.4,7:30 AM,$50.00 ,6/5/2015,1,Columbus,"9H, 55M",5:25 PM
$107.00 ,N/A,no,$120.00 ,Knoxville,Midwest,6/4/2015,06:47.2,9:35 PM,$45.00 ,6/5/2015,1,Columbus,"7H, 50M",5:25 AM
$52.00 ,N/A,no,$60.00 ,Lexington,Midwest,6/4/2015,07:19.3,2:15 AM,$36.50 ,6/5/2015,1,Columbus,"5H, 40M",7:55 AM
$52.00 ,N/A,no,$60.00 ,Lexington,Midwest,6/4/2015,07:20.2,7:30 AM,$41.00 ,6/5/2015,1,Columbus,"6H, 55M",2:25 PM
$120.00 ,N/A,no,$134.00 ,New York,Midwest,6/4/2015,09:04.0,1:25 AM,$75.00 ,6/5/2015,1,Columbus,"13H, 35M",3:00 PM
